,Text,Topic,Rating,Likes,Food,Broad Filter,Media,Age,Gender,food,supermarkets,related,drinks,slang,diet,meals,Dmeals,words_no,Polarity,restaurants,brands,Media_0,Media_1,Media_2,BMI,topic_no
969,Wanneer ga je eten Ik denk over een half uurtje ja of zelfs nog iets korter,2: Wat eet ik: Foods,,0.0,['eten'],"['wanner', 'ga', 'eten', 'denk', 'half', 'uurtj', 'zelf', 'korter']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1,0.0,0.0,1.0,0.0,0.0,15.0,2
973,Nu lekker eten DOEI,2: Wat eet ik: Foods,,0.0,['eten'],"['lekker', 'eten', 'doei']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,19.0,2
976,Direct lekker frietjes eten met deniesje,2: Wat eet ik: Foods,4.0,1.0,"['frietjes', 'eten']","['direct', 'lekker', 'frietjes', 'eten', 'deniesj']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.66,0.0,0.0,1.0,0.0,0.0,19.0,2
1006,Direct eten,2: Wat eet ik: Foods,,0.0,['eten'],"['direct', 'eten']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,1.0,0.0,0.0,14.0,2
1007,Jammmmmie,2: Wat eet ik: Foods,,0.0,['jammie'],['jammie'],0.0,10.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,2
1014,Lijkt me lekker deze cakejes maar nii allemaal in een keer eten??,2: Wat eet ik: Foods,4.0,1.0,"['cakejes', 'eten']","['lijkt', 'lekker', 'cakejes', 'nii', 'allemal', 'ker', 'eten']",2.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.6,0.0,0.0,0.0,0.0,1.0,19.0,2
1018,Frietjes,2: Wat eet ik: Foods,4.0,0.0,['frietjes'],['frietjes'],0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,2
1019, Ontbijt in mijn hoofd denk ik dan dat het lekker is,2: Wat eet ik: Foods,,0.0,['ontbijt'],"['ontbijt', 'hoofd', 'denk', 'lekker']",0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,20.0,2
1023,Hoi lekker pannenkoeken aan het eten mmmmmmmm????,2: Wat eet ik: Foods,2.0,0.0,"['pannenkoek', 'eten']","['hoi', 'lekker', 'pannenkoek', 'eten', 'mm']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.6,0.0,0.0,1.0,0.0,0.0,15.0,2
1024,Lekker aan het eten??,2: Wat eet ik: Foods,,0.0,['eten'],"['lekker', 'eten']",0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,16.0,2
1036,Laura ziet mij eten,2: Wat eet ik: Foods,,1.0,['eten'],"['laura', 'ziet', 'eten']",0.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,2
1038,Ik ga zo lekker eten??,2: Wat eet ik: Foods,,0.0,['eten'],"['ga', 'lekker', 'eten']",2.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,1.0,16.0,2
1040,Jawel ik lig in bed de hele dag al bijna eten en weer naar bed,2: Wat eet ik: Foods,,0.0,['eten'],"['jawel', 'lig', 'bed', 'hel', 'dag', 'bijna', 'eten', 'wer', 'bed']",0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2583333333333333,0.0,0.0,1.0,0.0,0.0,17.0,2
1051,K heb lekker zin in taart jam,2: Wat eet ik: Foods,4.0,0.0,"['jam', 'taart']","['lekker', 'zin', 'taart', 'jam']",0.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.6,0.0,0.0,1.0,0.0,0.0,20.0,2
1053,Love you too en ik heb patat gegeten en tomaat,2: Wat eet ik: Foods,3.0,0.0,"['patat', 'tomat']","['lov', 'you', 'too', 'patat', 'geget', 'tomat']",0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,2
1057,Ik ga rijst met kip eten,2: Wat eet ik: Foods,2.0,0.0,"['kip', 'rijst', 'eten']","['ga', 'rijst', 'kip', 'eten']",0.0,10.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,2
1061,Ik ga rijst eten jaaaaa jeeeej yeahh lekker!!!!??????????????????????,2: Wat eet ik: Foods,1.0,0.0,"['rijst', 'eten']","['ga', 'rijst', 'eten', 'jaa', 'jej', 'yeahh', 'lekker']",0.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,2
1065,Ik ga vandaag lahgmagun eten!!!!!????????,2: Wat eet ik: Foods,,0.0,['eten'],"['ga', 'vandag', 'lahgmagun', 'eten']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,2
1073,Zo lekker in de zomer om te eten mmmmmm!!! Jammie jam jummie jum!!!????????????????????????,2: Wat eet ik: Foods,4.0,0.0,"['jam', 'jammie', 'jummie', 'eten']","['lekker', 'zomer', 'eten', 'mm', 'jammie', 'jam', 'jummie', 'jum']",2.0,10.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,20.0,2
1077,Ik altijd woensdag royal pizza,2: Wat eet ik: Foods,3.0,0.0,['pizza'],"['woensdag', 'royal', 'pizza']",0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,2
1081,Ik ga syampot met apelmoes en gehackt ballen eten,2: Wat eet ik: Foods,,0.0,['eten'],"['ga', 'syampot', 'apelmoes', 'gehackt', 'ball', 'eten']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,2
1085,Theeee,2: Wat eet ik: Foods,2.0,0.0,['thee'],['thee'],0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,2
1088,Ik ga rijst met bonen eten,2: Wat eet ik: Foods,1.0,0.0,"['rijst', 'eten']","['ga', 'rijst', 'bon', 'eten']",0.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,2
1089,Challas mensen ik moet eten,2: Wat eet ik: Foods,,0.0,['eten'],"['challas', 'mens', 'eten']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,2
1091,Donut,2: Wat eet ik: Foods,4.0,0.0,['donut'],['donut'],0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,2
1092,Het is een minnie donut,2: Wat eet ik: Foods,4.0,0.0,['donut'],"['minnie', 'donut']",0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,2
1099,Omayma Wat ga jij eten ik ga kip eten En wat ga jij ok challas bff Tot straks Ik bel en ik bedoel ik heb je nog wel ok Love you,2: Wat eet ik: Foods,2.0,0.0,"['kip', 'eten', 'eten']","['omayma', 'ga', 'jij', 'eten', 'ga', 'kip', 'eten', 'ga', 'jij', 'ok', 'challas', 'bff', 'strak', 'bel', 'bedoel', 'wel', 'ok', 'lov', 'you']",0.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,2
1101,Gister bij jou tafel,2: Wat eet ik: Foods,,0.0,['tafel'],"['gister', 'jou', 'tafel']",0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,2
1118,Waaneer je eten ziet,2: Wat eet ik: Foods,,0.0,['eten'],"['waaner', 'eten', 'ziet']",1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,2
1120,Broodje zalm is lekker,2: Wat eet ik: Foods,2.0,0.0,"['zalm', 'broodj']","['broodj', 'zalm', 'lekker']",0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.6,0.0,0.0,1.0,0.0,0.0,24.0,2
1123,Soep,2: Wat eet ik: Foods,2.0,0.0,['soep'],['soep'],2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,2
1125,Taart,2: Wat eet ik: Foods,4.0,1.0,['taart'],['taart'],0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,2
1129,Hkip kip kip kip kip kip kip kip kerststukjes,2: Wat eet ik: Foods,2.0,0.0,"['kip', 'kip', 'kip', 'kip', 'kip', 'kip', 'kip']","['hkip', 'kip', 'kip', 'kip', 'kip', 'kip', 'kip', 'kip', 'kerststukjes']",0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,2
1135,Ik heb een banaan mee ik ga hem nu pakken,2: Wat eet ik: Foods,2.0,0.0,['banan'],"['banan', 'mee', 'ga', 'pak']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,2
1139,Lekker nu nog eten,2: Wat eet ik: Foods,,3.0,['eten'],"['lekker', 'eten']",2.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,1.0,15.0,2
1140,Ik denk dat het gezond is,2: Wat eet ik: Foods,,0.0,['gezond'],"['denk', 'gezond']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,15.0,2
1142,Het is gezond denk ik,2: Wat eet ik: Foods,,0.0,['gezond'],"['gezond', 'denk']",0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,18.0,2
1146,Zak patat,2: Wat eet ik: Foods,4.0,0.0,['patat'],"['zak', 'patat']",0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,2
1149,Ik aardappel met sla en een slavink,2: Wat eet ik: Foods,3.0,0.0,"['aardappel', 'slavink']","['aardappel', 'sla', 'slavink']",0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,2
1167,Kan niet ga zo eten eten kippen soep en kan meschien morgen ik ga morgen niet afspreken dus ik kan morgen wel met jou. Ben nu even monopoly aan het spelen met mandy?????????,2: Wat eet ik: Foods,2.0,0.0,"['soep', 'eten', 'eten']","['ga', 'eten', 'eten', 'kipp', 'soep', 'meschien', 'morg', 'ga', 'morg', 'afsprek', 'morg', 'wel', 'jou', 'even', 'monopoly', 'spel', 'mandy']",0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,2
1169,Ik vind het prima hahhahahah ik ga zo brood met thee nemen als ochtend eten en als avond eten hadden wij gisteren kippensoep en nu heb ik voor in de middag lekkerenwarme kippensoep??????????????????????????????????????????????????????????????????????????????????????,2: Wat eet ik: Foods,2.0,0.0,"['thee', 'eten', 'eten', 'brod']","['vind', 'prima', 'hahhahahah', 'ga', 'brod', 'thee', 'nem', 'ochtend', 'eten', 'avond', 'eten', 'had', 'wij', 'gister', 'kippensoep', 'middag', 'lekkerenwarm', 'kippensoep']",0.0,9.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.7,0.0,0.0,1.0,0.0,0.0,15.0,2
1171,Ga eten doei sammy,2: Wat eet ik: Foods,,0.0,['eten'],"['ga', 'eten', 'doei', 'sammy']",0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,2
1178,Nasi met kip,2: Wat eet ik: Foods,2.0,0.0,"['kip', 'nasi']","['nasi', 'kip']",0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,2
1183,Is dit gezond ? Of niet,2: Wat eet ik: Foods,,2.0,['gezond'],['gezond'],2.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,17.0,2
1189,Sammy ik ga eten doei! Ik neem wat thee voor mijn keel,2: Wat eet ik: Foods,2.0,0.0,"['thee', 'eten']","['sammy', 'ga', 'eten', 'doei', 'nem', 'thee', 'kel']",2.0,10.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,2
1191,Is dit gezond of niet?,2: Wat eet ik: Foods,,1.0,['gezond'],['gezond'],2.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,18.0,2
1193,Ik moet eten lekker pannenkowken doei,2: Wat eet ik: Foods,,0.0,['eten'],"['eten', 'lekker', 'pannenkowk', 'doei']",0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,0.0,2
1195,Ik brood mey ei en kaas,2: Wat eet ik: Foods,3.0,0.0,"['brod', 'kas']","['brod', 'mey', 'ei', 'kas']",0.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,2
1198,Ik ben aan ht ontbijten????,2: Wat eet ik: Foods,,0.0,['ontbijt'],"['ht', 'ontbijt']",2.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,2
1199,Lekker tagiratela eten mmmm,2: Wat eet ik: Foods,,3.0,['eten'],"['lekker', 'tagiratela', 'eten', 'mm']",1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,1.0,0.0,18.0,2
1200,Creusly met melk ook lekker??,2: Wat eet ik: Foods,4.0,0.0,['melk'],"['creusly', 'melk', 'lekker']",2.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,1.0,18.0,2
1201,Zeker hoop ik dat eten ,2: Wat eet ik: Foods,,0.0,['eten'],"['zeker', 'hop', 'eten']",2.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,0.0,1.0,18.0,2
1204,Omg jammie,2: Wat eet ik: Foods,,0.0,['jammie'],"['omg', 'jammie']",0.0,10.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,2
1213,Lekker toetje??????,2: Wat eet ik: Foods,,0.0,['toetj'],"['lekker', 'toetj']",2.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,1.0,15.0,2
1214,Lekker toetje.??,2: Wat eet ik: Foods,,3.0,['toetj'],"['lekker', 'toetj']",2.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,1.0,15.0,2
1219,Biefstuk,2: Wat eet ik: Foods,3.0,0.0,['biefstuk'],['biefstuk'],0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,2
1221,Denken waaneer jw wen kip ben,2: Wat eet ik: Foods,2.0,0.0,['kip'],"['denk', 'waaner', 'jw', 'wen', 'kip']",1.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,2
1236,Ik heb taart gegeten,2: Wat eet ik: Foods,4.0,0.0,['taart'],"['taart', 'geget']",2.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,2
1239,Een kip zegt moeeee,2: Wat eet ik: Foods,2.0,0.0,['kip'],"['kip', 'zegt', 'moee']",0.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,2
1257,Ikga nu lekker tosti etem mmmmmmm??,2: Wat eet ik: Foods,4.0,0.0,['tosti'],"['ikga', 'lekker', 'tosti', 'etem', 'mm']",0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,15.0,2
1258,Dat is gezond,2: Wat eet ik: Foods,,0.0,['gezond'],['gezond'],0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,15.0,2
1260,Lekker bij me oma eten,2: Wat eet ik: Foods,,0.0,['eten'],"['lekker', 'oma', 'eten']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,15.0,2
1274,Jam jam????,2: Wat eet ik: Foods,4.0,0.0,"['jam', 'jam']","['jam', 'jam']",2.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,2
1275,Domme kip,2: Wat eet ik: Foods,2.0,0.0,['kip'],"['domm', 'kip']",0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7,0.0,0.0,1.0,0.0,0.0,15.0,2
1279,Wie anders kip,2: Wat eet ik: Foods,2.0,1.0,['kip'],"['ander', 'kip']",0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,2
1289,Pindakaas met hagelslag,2: Wat eet ik: Foods,4.0,0.0,"['hagelslag', 'pindakas']","['pindakas', 'hagelslag']",0.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,2
1302,Vandaag ga ik patat eten ,2: Wat eet ik: Foods,4.0,0.0,"['patat', 'eten']","['vandag', 'ga', 'patat', 'eten']",0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,2
1304,Ik zit een kipcorn te eten,2: Wat eet ik: Foods,2.0,0.0,"['kipcorn', 'eten']","['zit', 'kipcorn', 'eten']",0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,2
1305, Wat eten jullie ik patatjes met kipcorn,2: Wat eet ik: Foods,3.0,0.0,"['patatjes', 'kipcorn', 'eten']","['eten', 'jullie', 'patatjes', 'kipcorn']",0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,2
1316,Ik eet een krentenbol,2: Wat eet ik: Foods,4.0,0.0,"['krentenbol', 'eet']","['eet', 'krentenbol']",0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,2
1328,Lekkere taart hoor,2: Wat eet ik: Foods,4.0,0.0,['taart'],"['lekker', 'taart', 'hor']",0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,29.0,2
1338,Hallo lekker eten hoor,2: Wat eet ik: Foods,,0.0,['eten'],"['hallo', 'lekker', 'eten', 'hor']",0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,16.0,2
1340,Ja patat????????????????????,2: Wat eet ik: Foods,4.0,0.0,['patat'],['patat'],0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,2
1341,Wie heeft et patat gegeten,2: Wat eet ik: Foods,4.0,0.0,['patat'],"['et', 'patat', 'geget']",0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,2
1343,Boeien waneer jullie patat dag is wat kan ons dat schelen ik heb gisteren ook wel patat gehad,2: Wat eet ik: Foods,4.0,0.0,"['patat', 'patat']","['boei', 'waner', 'jullie', 'patat', 'dag', 'schel', 'gister', 'wel', 'patat', 'gehad']",0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,2
1352,Moet nog even ga patat eten Hebben jullie al gegeten,2: Wat eet ik: Foods,4.0,0.0,"['patat', 'eten']","['even', 'ga', 'patat', 'eten', 'jullie', 'geget']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,2
1353,"Ik ga nu eten, zaterdagis bij ons patat dag",2: Wat eet ik: Foods,4.0,0.0,"['patat', 'eten']","['ga', 'eten', 'zaterdagis', 'patat', 'dag']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,2
1354,Lekker eten.??,2: Wat eet ik: Foods,,0.0,['eten'],"['lekker', 'eten']",1.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,1.0,0.0,16.0,2
1369,Lekker gezonde mc donalds eten,2: Wat eet ik: Foods,,0.0,"['eten', 'gezond']","['lekker', 'gezond', 'mc', 'donald', 'eten']",0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,1.0,0.0,0.0,15.0,2
1374,Ik ben gebakken ei met spek en sla aan het eten,2: Wat eet ik: Foods,4.0,0.0,"['gebak', 'eten']","['gebak', 'ei', 'spek', 'sla', 'eten']",0.0,10.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,2
1379,Nu heb ik zin in taart,2: Wat eet ik: Foods,4.0,0.0,['taart'],"['zin', 'taart']",2.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,2
1382,Wij gaan tosty eten,2: Wat eet ik: Foods,,0.0,['eten'],"['wij', 'gan', 'tosty', 'eten']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,2
1388,Met die Oreo cakejes?,2: Wat eet ik: Foods,4.0,0.0,"['cakejes', 'oreo']","['oreo', 'cakejes']",0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,18.0,2
1395,Gisteren heb ik een appel en een peer gehad dat was het enige want ik kon bijna niks eten,2: Wat eet ik: Foods,2.0,1.0,"['appel', 'eten']","['gister', 'appel', 'per', 'gehad', 'enig', 'bijna', 'nik', 'eten']",0.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.55,0.0,0.0,1.0,0.0,0.0,16.0,2
1401,Wij patat lekkerrrrre,2: Wat eet ik: Foods,4.0,0.0,['patat'],"['wij', 'patat', 'lekkerr']",0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,2
1405,Wij zijn lekker aan het ontbijten lekkere oetsmieter,2: Wat eet ik: Foods,,0.0,['ontbijt'],"['wij', 'lekker', 'ontbijt', 'lekker', 'oetsmieter']",0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,16.0,2
1406,Gezond eten is ook belangrijk,2: Wat eet ik: Foods,,0.0,"['eten', 'gezond']","['gezond', 'eten', 'belangrijk']",0.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.425,0.0,0.0,1.0,0.0,0.0,16.0,2
1407,Ik vind thee niet lekker bah,2: Wat eet ik: Foods,2.0,0.0,['thee'],"['vind', 'thee', 'lekker', 'bah']",0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.3,0.0,0.0,1.0,0.0,0.0,19.0,2
1418,Met tomaten soep,2: Wat eet ik: Foods,2.0,0.0,"['soep', 'tomat']","['tomat', 'soep']",0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,2
1422,Ik moet nog eten ik lig nog in bed dus,2: Wat eet ik: Foods,,0.0,['eten'],"['eten', 'lig', 'bed']",0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,2
1429,Taart aan het eten,2: Wat eet ik: Foods,4.0,0.0,"['taart', 'eten']","['taart', 'eten']",2.0,11.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,2
